"IdComment","IdStr","UserName","Message","MessageTranslation","Retweets","Hashtags","Mentions","TweetBoundingBox","TweetCoordinates","TweetPlaceName","UserLocation","UserFollowers","UserFriends","CreatedAt","Source","Votes","Positive","Negative","Neutral","Reason","VeryPositive","VeryNegative","evaluator1","evaluator2","evaluator3","OpinionLexicon","Afinn","SentiStrength","SoCal","Umigon","Vader","SenticNet","Brazilian_LIWC","Brazilian_OpLexicon","Brazilian_SentiLex","Truth","Prediction"
"707681950052577000","707681950052577000","denisetoniolo","Feira do Emprego da Curitibana Trabalhadora atende 8 mil pessoas - Prefeitura de Curitiba https://t.co/EfMlsNc1uF",,"0","[]","[]","NULL","NULL","NULL","Curitiba","1102","1716","2016-03-09 21:38:19","twitter_curitiba","7","5","1","1","NULL","0","0","10207501925518729","1022105604535423",,1,1,0,1,0,1,0.014125,1,1,1,1,
"707760146630451000","707760146630451000","donnieromello","grito com o marketing da prefeitura de curitiba https://t.co/oxMhVpN2fC",,"0","[]","[]","NULL","NULL","NULL","Texas, USA","1351","172","2016-03-10 02:49:03","twitter_curitiba","3","2","1","0","NULL","0","0","10207501925518729","1333261746689944","481008992083404",-1,-1,-1,0,-1,-1,-0.013385,-1,0,0,1,
"707765102364267000","707765102364267000","porraualax","O decair é do homem (convenio 2014) mas o levantar é de Deus (UFPA 2015)",,"0","[]","[]","NULL","NULL","NULL","Belém, Pará","784","805","2016-03-10 03:08:44","twitter_ufpa","3","3","0","0","NULL","0","0","1333261746689944","10207501925518729",,-1,1,-1,-1,0,1,0.059273,-1,0,0,1,
"707915422092370000","707915422092370000","ica_ufpa","Escola de Aplicação abre inscrições para vagas na Educação Infantil  A Escola de Aplicação da Universidade... https://t.co/eVwrXwn1Fv",,"1","[]","[]","NULL","NULL","NULL","Belém","931","370","2016-03-10 13:06:03","twitter_ufpa","5","4","0","1","NULL","0","0","1333261746689944","10207501925518729","1022105604535423",1,0,0,1,0,0,0.027381,1,-1,-1,1,
"707916714147717000","707916714147717000","ica_ufpa","Bolsas PROAD para o Setor de Produção e Comunicação da Escola de Música da UFPA: https://t.co/DPZujwac83 https://t.co/VY78YKHanu",,"0","[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém","931","370","2016-03-10 13:11:11","twitter_ufpa","4","3","0","1","NULL","0","0","10207501925518729","951289924984798","1022105604535423",0,0,0,0,0,0,0.019111,0,1,0,1,
"707972945419837000","707972945419837000","flickgis","prefeitura de curitiba com certeza melhor página do facebook",,"0","[]","[]","NULL","NULL","NULL","Curitiba","434","326","2016-03-10 16:54:38","twitter_curitiba","5","4","0","0","NULL","1","0","10207501925518729","951289924984798",,1,1,1,1,1,1,0.0277,1,1,0,1,
"707981065974063000","707981065974063000","_melissamp","@leomwill @Curitiba_PMC certeza que um dia você vai trabalhar cuidado das redes sociais de curitiba hahahaha",,"1","[]","[{u'id': 219414785, u'indices': [0, 9], u'id_str': u'219414785', u'screen_name': u'leomwill', u'name': u'Leonardo'}, {u'id': 68693419, u'indices': [10, 23], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","NULL","73","47","2016-03-10 17:26:54","twitter_curitiba","3","3","0","0","NULL","0","0","1022105604535423","1242448322449665","251044251911114",1,1,1,1,0,1,0.010412,1,1,1,1,
"707983733585002000","707983733585002000","semcensurapa","Boa tarde! Conheça agora o ""Torcida Cidadã"" da Prefeitura de Belém, projeto que busca reduzir os índices de violência em jogos de futebol.",,"2","[]","[]","NULL","NULL","NULL","Belém","12359","223","2016-03-10 17:37:30","twitter_belem","2","2","0","0","NULL","0","0","1022105604535423","10207501925518729",,0,0,-1,1,1,-1,0.000625,-1,-1,0,1,
"708008845839344000","708008845839344000","BruCGS","@Curitiba_PMC eu sabia que vcs não iriam me decepcionar hahaha  #TeamCap",,"0","[{u'indices': [64, 72], u'text': u'TeamCap'}]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","NULL","79","236","2016-03-10 19:17:17","twitter_curitiba","3","3","0","0","NULL","0","0","10207501925518729","481008992083404","951289924984798",-1,0,-1,0,1,1,0,1,0,1,1,
"708012537401516000","708012537401516000","flaviasour","@Curitiba_PMC Melhor team é o da capivara! &lt;3 Beijos de BH",,"0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Belo Horizonte - Brasil","215","585","2016-03-10 19:31:57","twitter_curitiba","5","4","0","1","NULL","0","0","10207501925518729","1149345581743917",,0,1,1,0,1,1,0.037167,1,1,0,1,
"708012809662104000","708012809662104000","daysofwal","@ica_ufpa acabei de ver, obrigada????",,"0","[]","[{u'id': 305216984, u'indices': [0, 9], u'id_str': u'305216984', u'screen_name': u'ica_ufpa', u'name': u'ICA UFPA'}]","NULL","NULL","NULL","Pará, Brasil","49","267","2016-03-10 19:33:02","twitter_ufpa","3","2","0","1","NULL","0","0","10207501925518729","870576423064299","481008992083404",1,1,1,0,1,1,0.127,0,0,-1,1,
"708013022002979000","708013022002979000","AnaLuizaMW","@Curitiba_PMC parabéns pela campanha!",,"0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba-PR","106","369","2016-03-10 19:33:53","twitter_curitiba","3","3","0","0","NULL","0","0","942667965849460","805075212894032","251044251911114",1,1,1,1,1,1,0,0,0,0,1,
"708036814116880000","708036814116880000","Nickleprevost","Escola no Boqueirão faz festa para comemorar nova biblioteca - Prefeitura de Curitiba https://t.co/0aEQszCNc4",,"0","[]","[]","NULL","NULL","NULL","Curitiba","937","2029","2016-03-10 21:08:25","twitter_curitiba","4","2","1","1","NULL","0","0","10207501925518729","481008992083404","1022105604535423",1,1,1,1,1,1,0.027105,1,0,0,1,
"708107448863879000","708107448863879000","FlashTDabliu","Prefeitura de Curitiba é a melhor https://t.co/XGY6Ltgjyh",,"0","[]","[]","NULL","NULL","NULL","Sera que estou em Alagoinha?","142","411","2016-03-11 01:49:06","twitter_curitiba","3","3","0","0","NULL","0","0","805075212894032","1022105604535423","481008992083404",1,1,1,1,1,1,0.0223,1,1,0,1,
"708108295798710000","708108295798710000","Pyrull","Vagas para o pré I na escola de aplicação da UFPA https://t.co/7f61IBv46g",,"0","[]","[]","NULL","NULL","NULL","Amazônia","133","407","2016-03-11 01:52:28","twitter_ufpa","4","3","0","1","NULL","0","0","10207501925518729","951289924984798","1022105604535423",0,0,0,0,0,0,0.006895,1,-1,-1,1,
"708331542326747000","708331542326747000","stavaresfilho","@Curitiba_PMC obrigado! Bom fim de semana.",,"0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","iPhone: -25.450455,-49.275894","2016","861","2016-03-11 16:39:34","twitter_curitiba","3","3","0","0","NULL","0","0","10207501925518729","481008992083404","951289924984798",1,1,1,1,1,1,0.172444,1,0,0,1,
"708336611239588000","708336611239588000","AlderomCosta","Partiu Aula #ufpa  #estatística https://t.co/FfV1tOHExx",,"0","[{u'indices': [12, 17], u'text': u'ufpa'}, {u'indices': [19, 31], u'text': u'estatxedstica'}]","[]","NULL","NULL","NULL","NULL","139","770","2016-03-11 16:59:43","twitter_ufpa","3","3","0","0","NULL","0","0","805075212894032","251044251911114","942667965849460",0,0,0,0,0,0,0,-1,0,0,1,
"708411143937598000","708411143937598000","davishowC","tem um brother lá na ufpa que ta vendendo um cds interessantes",,"0","[]","[]","NULL","NULL","NULL","Belém, Brasil","458","779","2016-03-11 21:55:53","twitter_ufpa","3","3","0","0","NULL","0","0","251044251911114","942667965849460","805075212894032",1,1,1,1,1,1,0,1,1,0,1,
"708451624847598000","708451624847598000","LatadeNescau","Muito feliz pela minha amiga trans finíssima CALOURA ENFERMAGEM NA UFPA @ervilhadelmar",,"1","[]","[{u'id': 296485938, u'indices': [72, 86], u'id_str': u'296485938', u'screen_name': u'ervilhadelmar', u'name': u'enfermeirinha'}]","NULL","NULL","NULL","Belém né","299","332","2016-03-12 00:36:44","twitter_ufpa","3","2","0","1","NULL","0","0","10207501925518729","481008992083404",,1,1,1,1,1,1,0.063923,1,1,1,1,
"708469074452283000","708469074452283000","_Maga","Moradores de rua recebem cartões para uso de banheiros públicos - Prefeitura de Curitiba https://t.co/rAhRW60t3A",,"0","[]","[]","NULL","NULL","NULL","Brasil","980","736","2016-03-12 01:46:04","twitter_curitiba","3","2","0","1","NULL","0","0","951289924984798","1333261746689944",,0,0,0,0,0,0,0.015684,1,0,-1,1,
"708470857308492000","708470857308492000","radiowebufpa","Se liga galera que vai fazer o ENEM. O UFPA na Madrugada dessa semana é sobre “Povos da Antiguidade”. Hoje, às 00h. https://t.co/Ar9Ln0yCa4",,"3","[]","[]","NULL","NULL","NULL","Belém, Pará, Brasil","3443","700","2016-03-12 01:53:09","twitter_ufpa","3","2","0","1","NULL","0","0","10207501925518729","481008992083404",,0,0,0,0,0,0,0.003889,0,0,0,1,
"708583512069251000","708583512069251000","MarceloBacana","Hoje tem encontro do PDT no ginásio da UFPA com a presença de Ciro Gomes https://t.co/XrMOdrWGRx",,"2","[]","[]","NULL","NULL","NULL","Brasil","7363","409","2016-03-12 09:20:48","twitter_ufpa","4","2","1","1","NULL","0","0","10207501925518729","481008992083404",,0,0,0,0,0,0,0.00365,0,0,0,1,
"708618309000888000","708618309000888000","leiomaurobonna","Hoje, a partir das 18h, a 3ª rodada da enquete entre quatro reitoráveis da UFPA.",,"4","[]","[]","NULL","NULL","NULL","www.maurobonna.com.br","11699","0","2016-03-12 11:39:05","twitter_ufpa","6","2","0","4","NULL","0","0","10207501925518729","1333261746689944","1022105604535423",0,0,0,0,0,0,0.007187,-1,-1,-1,1,
"708672208197947000","708672208197947000","dyegobraga_","Hoje estive na Feira de Adoção de Cães e Gatos. Iniciativa da Prefeitura de Belém unindo forças… https://t.co/MUti74OyQz",,"0","[]","[]","NULL","NULL","NULL","BELÉM-MOCAJUBA-PA","274","356","2016-03-12 15:13:15","twitter_belem","3","2","0","0","NULL","1","0","805075212894032","1029473580480211","1022105604535423",0,1,0,1,0,1,0.001087,-1,-1,0,1,
"708737553730552000","708737553730552000","CleideRaiol","Fruto dos investimentos da Gestão UFPA! https://t.co/MAKTgRmMVz",,"1","[]","[]","NULL","NULL","NULL","NULL","16","8","2016-03-12 19:32:55","twitter_ufpa","3","2","0","1","NULL","0","0","1022105604535423","805075212894032","942667965849460",0,0,1,0,0,0,0.005615,0,0,0,1,
"708781593444409000","708781593444409000","rosangelasarges","@leiomaurobonna @joaoreitorufpa @UFPA_Oficial  Para uma UFPA aberta, coletiva e cidadã! #joaoreitor",,"0","[{u'indices': [88, 99], u'text': u'joaoreitor'}]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}, {u'id': 700450391465582592, u'indices': [16, 31], u'id_str': u'700450391465582592', u'screen_name': u'joaoreitorufpa', u'name': u'Joxe3o Reitor - UFPA'}, {u'id': 82086393, u'indices': [32, 45], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","NULL","NULL","NULL","NULL","4","3","2016-03-12 22:27:55","twitter_ufpa","4","3","0","0","NULL","1","0","10207501925518729","951289924984798",,0,0,1,0,0,0,0.007167,1,1,1,1,
"708781795312062000","708781795312062000","RannaandDiego","@leiomaurobonna  #SouEmmanuelGilmar porque quero uma Ufpa para todos!",,"0","[{u'indices': [17, 35], u'text': u'SouEmmanuelGilmar'}]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}]","NULL","NULL","NULL","NULL","0","0","2016-03-12 22:28:43","twitter_ufpa","3","3","0","0","NULL","0","0","805075212894032","251044251911114","942667965849460",0,1,0,0,0,1,0,1,0,0,1,
"708793536850821000","708793536850821000","maaoliveirac","Deus atenda os meus desejos pfvr. 1º: passar na ufpa. 2º: que tenha greve em março pra eu poder ir pro lolla. Obg desde já",,"0","[]","[]","NULL","NULL","NULL","Belém, Pará","406","264","2016-03-12 23:15:22","twitter_ufpa","3","2","0","0","NULL","1","0","10207501925518729","870576423064299","951289924984798",-1,0,-1,0,0,1,0.0395,1,0,0,1,
"708813473795482000","708813473795482000","aaaufra","COMEÇA O JOGO   UFRA x UFPA já é bum clássico muito disputado no mundo universitário paraense",,"0","[]","[]","NULL","NULL","NULL","NULL","16","64","2016-03-13 00:34:35","twitter_ufpa","3","3","0","0","NULL","0","0","10207501925518729","481008992083404",,0,0,-1,1,0,1,-0.004647,-1,-1,0,1,
"709059543213416000","709059543213416000","americaspreta","tava ontem na bad de São Paulo, aí essa noite sonhei que eu atravessava duas janelas de uma favela e chegava na UFPA, SUCESSO",,"0","[]","[]","NULL","NULL","NULL","São Paulo, Brasil","66","127","2016-03-13 16:52:23","twitter_ufpa","3","2","0","1","NULL","0","0","10207501925518729","1022105604535423","481008992083404",-1,0,1,1,-1,1,0.000955,1,1,1,1,
"709456463207539000","709456463207539000","CarlosSilvaS4","@leiomaurobonna voto @EmmTourinho e ainda divulgo na certeza de escolher o melhor para minha amada @UFPA_Oficial",,"44","[]","[{u'id': 178061411, u'indices': [0, 15], u'id_str': u'178061411', u'screen_name': u'leiomaurobonna', u'name': u'Mauro Bonna'}, {u'id': 4907162793, u'indices': [21, 33], u'id_str': u'4907162793', u'screen_name': u'EmmTourinho', u'name': u'Emmanuel Tourinho'}, {u'id': 82086393, u'indices': [99, 112], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","NULL","NULL","NULL","NULL","3","30","2016-03-14 19:09:36","twitter_ufpa","3","3","0","0","NULL","0","0","942667965849460","805075212894032","1080528071986701",1,1,1,1,1,1,0.054882,1,1,1,1,
"709507596630118000","709507596630118000","AnderRs21","Que Legal, Parabéns a Prefeitura de Curitiba pela homenagem...???????????????? https://t.co/ZEQfrthR6P",,"0","[]","[]","NULL","NULL","NULL","Curitiba e Região","25","138","2016-03-14 22:32:47","twitter_curitiba","3","2","1","0","NULL","0","0","10207501925518729","1701828520084643","481008992083404",0,1,1,1,1,1,0.089,1,1,1,1,
"709508393510117000","709508393510117000","joaquimpint0","Pela 1ª vez, UFPA abre lista de espera para candidatos ao vestibular 2016: Mais de 48 mil pessoas não classifi... https://t.co/N6VbwQy75t",,"0","[]","[]","NULL","NULL","NULL","NULL","306","372","2016-03-14 22:35:57","twitter_ufpa","4","4","0","0","NULL","0","0","10207501925518729","1333261746689944","1149345581743917",0,0,0,0,0,0,0.012,1,0,0,1,
"709508422111105000","709508422111105000","alicekiara1","Pela 1ª vez, UFPA abre lista de espera para candidatos ao vestibular 2016: Mais de 48 mil pessoas não classifi... https://t.co/y42H072cop",,"0","[]","[]","NULL","NULL","NULL","NULL","396","440","2016-03-14 22:36:04","twitter_ufpa","3","2","0","1","NULL","0","0","10207501925518729","481008992083404","1333261746689944",0,0,0,0,0,0,0.01152,1,0,0,1,
"709562822120895000","709562822120895000","lauralibaa","@tasigp @Curitiba_PMC KKKKKKKKKKKKKKKK mt bom",,"0","[]","[{u'id': 186611570, u'indices': [0, 7], u'id_str': u'186611570', u'screen_name': u'tasigp', u'name': u'Tasi Pasin'}, {u'id': 68693419, u'indices': [8, 21], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Cascavel - Pr","2720","1536","2016-03-15 02:12:14","twitter_curitiba","3","2","0","1","NULL","0","0","10207501925518729","1054803564576568","1333261746689944",0,0,0,0,0,0,0,1,1,1,1,
"709712352351035000","709712352351035000","LareeDias","@Curitiba_PMC Bom Dia Prefs! ????",,"0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba, Paraná","648","362","2016-03-15 12:06:25","twitter_curitiba","4","3","0","1","NULL","0","0","10207501925518729","1149345581743917",,0,1,1,0,1,1,0.20825,1,1,1,1,
"709745435594850000","709745435594850000","kruskredo","@Curitiba_PMC não vejo a hora de alguém criar a página Dicas do Pinhãozinho",,"0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","NULL","141","181","2016-03-15 14:17:52","twitter_curitiba","3","3","0","0","NULL","0","0","1022105604535423","942667965849460","251044251911114",0,0,0,1,0,1,0.0048,1,-1,0,1,
"709789619320168000","709789619320168000","TaniaBraga","Tô apaixonada por essa foto. Via @Curitiba_PMC https://t.co/QYZgns2HvC",,"0","[]","[{u'id': 68693419, u'indices': [33, 46], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Paraná BR","3769","3054","2016-03-15 17:13:27","twitter_curitiba","3","2","0","0","NULL","1","0","10207501925518729","951289924984798",,1,1,1,1,1,1,0.061,1,0,0,1,
"709938845048029000","709938845048029000","Menino_Assis","Ainda não caiu a ficha que sou calouro UFPA",,"0","[]","[]","NULL","NULL","NULL","Belém, Pará","436","381","2016-03-16 03:06:25","twitter_ufpa","4","2","0","1","NULL","0","1","10207501925518729","1333261746689944","951289924984798",-1,0,0,0,0,0,0,0,0,1,1,
"710208149408453000","710208149408453000","twero","Fim de mais uma aula de metodologia @ Universidade Federal do Pará - UFPA - Oficial https://t.co/E1oEA2uAwU",,"0","[]","[]","NULL","NULL","NULL","Belém, Brazil","294","245","2016-03-16 20:56:32","twitter_ufpa","5","2","0","3","NULL","0","0","10207501925518729","1022105604535423",,0,0,0,0,0,0,0.007944,1,0,0,1,
"710270525864583000","710270525864583000","Raquelycaldeira","Eu sendo doutora em literatura, prof com meritos da ufpa. ???????? https://t.co/ugVq9TUiYw",,"0","[]","[]","NULL","NULL","NULL","Belém/Pará","605","446","2016-03-17 01:04:24","twitter_ufpa","3","3","0","0","NULL","0","0","805075212894032","251044251911114","942667965849460",0,0,1,1,0,1,0.00925,0,0,0,1,
"710452576421077000","710452576421077000","Jocksterlol","A pagina da prefeitura de curitiba é mto boa AHDUHAHSJSH",,"3","[]","[]","NULL","NULL","NULL","Curitiba, Paraná","32195","151","2016-03-17 13:07:48","twitter_curitiba","3","1","0","0","NULL","2","0","942667965849460","805075212894032","1080528071986701",1,1,1,1,1,1,0.097556,1,1,1,1,
"710490407893733000","710490407893733000","BibliotecaUfpa","A UFPA realizou, nesta terça-feira, 15 de março, a cerimônia de diplomação dos concluintes da primeira turma do... https://t.co/0yWfVl2ptW",,"0","[]","[]","NULL","NULL","NULL","Belém/Pará/Brasil","1674","347","2016-03-17 15:38:08","twitter_ufpa","3","2","0","1","NULL","0","0","10207501925518729","1333261746689944","1054803564576568",0,0,0,0,0,0,0.010636,1,-1,0,1,
"710506665796305000","710506665796305000","buggfeelings","beijar na boca é bom mas vocês já perderam o UFPA pedreira e logo atrás veio outro pedreira vazio????",,"0","[]","[]","NULL","NULL","NULL","Belém, Pará","215","211","2016-03-17 16:42:44","twitter_ufpa","3","2","1","0","NULL","0","0","1022105604535423","997925856961901","942667965849460",1,0,1,0,1,1,0.0951,1,1,-1,1,
"710515512925667000","710515512925667000","nathaliac","depois que a ufpa aderiu só ao enem que o brasil começou a desandar",,"1","[]","[]","NULL","NULL","NULL","Belém, Pará","855","472","2016-03-17 17:17:53","twitter_ufpa","4","2","2","0","NULL","0","0","10207501925518729","1054803564576568","1198194900225799",-1,0,0,-1,0,0,0,-1,-1,0,1,
"710519581119488000","710519581119488000","rdpa_curitiba","Barigui terá Cãominhada e Amigo Bicho neste sábado - Prefeitura de Curitiba https://t.co/8zzyGKmUil",,"4","[]","[]","NULL","NULL","NULL","Curitiba - PR","47","63","2016-03-17 17:34:03","twitter_curitiba","10","2","0","8","NULL","0","0","1333261746689944","1022105604535423",,0,0,1,0,0,1,0.1052,1,1,1,1,
"710521349735850000","710521349735850000","rdpa_curitiba","@CamaraCuritiba @Curitiba_PMC Obrigado pelo apoio CMC.",,"0","[]","[{u'id': 66376767, u'indices': [0, 15], u'id_str': u'66376767', u'screen_name': u'CamaraCuritiba', u'name': u'Cxe2mara de Curitiba'}, {u'id': 68693419, u'indices': [16, 29], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - PR","47","63","2016-03-17 17:41:05","twitter_curitiba","3","3","0","0","NULL","0","0","1022105604535423","251044251911114","942667965849460",1,1,1,1,1,1,0.076,0,-1,-1,1,
"710524162717180000","710524162717180000","clebs","Quero me mudar para a República de Curitiba, parece um lugar decente. Como faz @Curitiba_PMC ?",,"0","[]","[{u'id': 68693419, u'indices': [79, 92], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","NULL","283","273","2016-03-17 17:52:15","twitter_curitiba","4","2","0","2","NULL","0","0","10207501925518729","1022105604535423",,1,1,1,1,0,1,0.03175,1,0,1,1,
"710548082799157000","710548082799157000","Edilson_Jr9","@Curitiba_PMC ok... Obrigado pela atenção",,"0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Boqueirão-Curitiba-Paraná","324","119","2016-03-17 19:27:18","twitter_curitiba","3","2","0","1","NULL","0","0","10207501925518729","1022105604535423","967101706713483",0,1,1,1,1,1,0.117625,1,-1,-1,1,
"710606036952949000","710606036952949000","HamiltonLuiz","Mesmo com a crise, Prefeitura de Belém gera empregos na construção civil: Todo dia ela faz tudo igual. Acorda ... https://t.co/7GqmLvjHCl",,"0","[]","[]","NULL","NULL","NULL","Serra - ES","4932","1898","2016-03-17 23:17:36","twitter_belem","2","2","0","0","NULL","0","0","1022105604535423","10207501925518729",,0,0,-1,-1,0,-1,0.017882,1,1,0,1,
"710815923171672000","710815923171672000","f18_fabricio","@UFPA_Oficial meu sonho ????????????",,"0","[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","NULL","NULL","NULL","Cametá, Brasil","25","199","2016-03-18 13:11:37","twitter_ufpa","9","3","0","6","NULL","0","0","951289924984798","10207501925518729","1022105604535423",0,1,0,1,1,1,0.009,0,1,0,1,
