"IdComment","IdStr","UserName","Message","MessageTranslation","Retweets","Hashtags","Mentions","TweetBoundingBox","TweetCoordinates","TweetPlaceName","UserLocation","UserFollowers","UserFriends","CreatedAt","Source","Votes","Positive","Negative","Neutral","Reason","VeryPositive","VeryNegative","evaluator1","evaluator2","evaluator3","OpinionLexicon","Afinn","SentiStrength","SoCal","Umigon","Vader","SenticNet","Brazilian_LIWC","Brazilian_OpLexicon","Brazilian_SentiLex","Truth","Prediction"
"707523346309759000","707523346309759000","madsous","to indo pra ufpa e não sei se vou sobreviver a aula de hoje","to going to ufpa and I don't know if I'll survive the class today","0","[]","[]","NULL","NULL","NULL","Égua Pará","1513","384","2016-03-09 11:08:05","twitter_ufpa","3","0","3","0","NULL","0","0","251044251911114","942667965849460","805075212894032",0,0,0,0,0,0,0.063909,0,0,0,-1,
"707564694186430000","707564694186430000","Ioscote","Que ótimo né. Quando você retorna ao 156 da @Curitiba_PMC que o problema não foi resolvido, eles colocam que a solicitação está concluída.","That great ne. When you return to the 156 @Curitiba_PMC that the problem was not resolved, they put that the request is complete.","0","[]","[{u'id': 68693419, u'indices': [44, 57], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba","1055","238","2016-03-09 13:52:23","twitter_curitiba","3","0","2","0","NULL","0","1","1022105604535423","1242448322449665","805075212894032",0,0,1,-1,-1,1,0.055563,-1,0,-1,-1,
"707565894944297000","707565894944297000","cesovski","prefeitura de curitiba: graças a deus morreu o hype","the city hall of curitiba: thanks be to god, died the hype","0","[]","[]","NULL","NULL","NULL","Porto Alegre - Brasil","234","226","2016-03-09 13:57:09","twitter_curitiba","5","2","3","0","NULL","0","0","1022105604535423","10207501925518729","481008992083404",-1,0,1,-1,-1,1,0.063,1,0,0,-1,
"707569543426605000","707569543426605000","alissonlcunha","Alô @Curitiba_PMC! Tá na hora de fiscalizar a manutenção dos elevadores dos ônibus! É uma vergonha ter ônibus rodando com elevador quebrado!","Rt @Curitiba_PMC! It's time to overseeing the maintenance of the lifts of the bus! It is a shame to have the bus running with the lift broken!","0","[]","[{u'id': 68693419, u'indices': [4, 17], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - PR","131","168","2016-03-09 14:11:39","twitter_curitiba","3","0","3","0","NULL","0","0","10207501925518729","951289924984798",,-1,-1,-1,-1,-1,-1,-0.007667,1,-1,-1,-1,
"707570254399021000","707570254399021000","Outros400","#VEROPESO | Cheio de atropelos. É assim que a @prefeiturabelem quer aprovar o projeto de #reforma. #Belém #outros400 https://t.co/HHHyXYKix2","VEROPESO | Full of atrocities. It is thus that the @prefeiturabelem wants to approve the project of reform. Bethlehem outros400 https://t.co/HHHyXYKix2","0","[{u'indices': [0, 9], u'text': u'VEROPESO'}, {u'indices': [89, 97], u'text': u'reforma'}, {u'indices': [99, 105], u'text': u'Belxe9m'}, {u'indices': [106, 116], u'text': u'outros400'}]","[{u'id': 1934139290, u'indices': [46, 62], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","NULL","NULL","NULL","NULL","147","233","2016-03-09 14:14:29","twitter_belem","3","0","3","0","NULL","0","0","805075212894032","481008992083404",,1,0,0,-1,0,0,0.0245,1,1,0,-1,
"707592990907363000","707592990907363000","luanademari","um voo que demorava apenas 50 minutos pra @Curitiba_PMC  agora irá dmeorar 3 horas =~~","a flight that only took 50 minutes to @Curitiba_PMC will now dmeorar 3 hours =~~","0","[]","[{u'id': 68693419, u'indices': [42, 55], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","NULL","296","247","2016-03-09 15:44:50","twitter_curitiba","3","0","3","0","NULL","0","0","10207501925518729","951289924984798",,0,0,0,0,0,0,0,0,0,0,-1,
"707610110772847000","707610110772847000","Sismuc","#IPMC Prefeitura de Curitiba não faz repasses do IPMC desde agosto de 2015 Déficit pelo não repasse dos valores... https://t.co/MLfQDnA5NS","IPMC City of Curitiba makes no onlending of the IPMC since August 2015 Deficit by not passing the values... https://t.co/MLfQDnA5NS","0","[{u'indices': [0, 5], u'text': u'IPMC'}]","[]","NULL","NULL","NULL","Curitiba","642","89","2016-03-09 16:52:51","twitter_curitiba","3","0","2","1","NULL","0","0","805075212894032","1038636122878195","10207501925518729",0,-1,-1,1,1,-1,0,-1,0,0,-1,
"707626506244198000","707626506244198000","rclube","ALÔ@prefeiturabelem ! Moradores do Bengui denunciam que a coleta do lixo não está sendo feita com frequência na área e pedem providências.","RT@prefeiturabelem ! Residents of the Bengui denounce that the collection of the garbage is not being done frequently in the area and called for measures.","1","[]","[{u'id': 1934139290, u'indices': [3, 19], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","NULL","NULL","NULL","Pará","52208","62","2016-03-09 17:58:00","twitter_belem","3","0","1","0","NULL","0","2","805075212894032","1029473580480211","849941985109873",-1,-1,-1,-1,-1,-1,0.013783,0,-1,-1,-1,
"707630014074905000","707630014074905000","rclube","Alô @prefeiturabelem! Olha a situação da Pass.Santa Maria, no Barreiro! população reclama tb da falta de iluminação. https://t.co/57HQX5dnRC","Rt @prefeiturabelem! Look at the situation of the Pass.Santa Maria, in Barreiro! the population complains tb of lack of lighting. https://t.co/57HQX5dnRC","2","[]","[{u'id': 1934139290, u'indices': [4, 20], u'id_str': u'1934139290', u'screen_name': u'prefeiturabelem', u'name': u'Prefeitura de Belxe9m'}]","NULL","NULL","NULL","Pará","52208","62","2016-03-09 18:11:57","twitter_belem","3","0","2","0","NULL","0","1","1022105604535423","997925856961901","1242448322449665",-1,-1,-1,-1,-1,-1,0.00584,0,0,0,-1,
"707674107782021000","707674107782021000","oerudito","@Curitiba_PMC A boa, que não precisava de nada mas tá ganhando asfalto novo, é a João Tschannerl. A péssima é a Antônio Costa.","@Curitiba_PMC good, that he did not need anything but it's gaining new asphalt, is the João Tschannerl. The bad is Antonio Costa.","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","NULL","240","334","2016-03-09 21:07:09","twitter_curitiba","3","0","3","0","NULL","0","0","805075212894032","849941985109873","1022105604535423",0,0,-1,1,-1,0,0.039889,0,0,-1,-1,
"707689356165829000","707689356165829000","CronicasdeNadia","Wi-Fi da UFPA tá pior que internet discada hoje","The Wi-Fi of the UFPA's worse than dial-up internet today","0","[]","[]","NULL","NULL","NULL","Nárnia","287","241","2016-03-09 22:07:45","twitter_ufpa","3","0","1","0","NULL","0","2","805075212894032","942667965849460","251044251911114",-1,-1,-1,0,-1,-1,-0.008667,-1,1,-1,-1,
"707695562473280000","707695562473280000","GabrielMarzani","3 assaltos no bom retiro na rua Albino Silva, isso só nesta ultima hora @Curitiba_PMC @governodoparana  Bem bacana esta cidade :*","3 robberies in bom retiro in the rua Albino Silva, this just in this last hour @Curitiba_PMC @governodoparana Well cool this city :*","0","[]","[{u'id': 68693419, u'indices': [72, 85], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 2753262374, u'indices': [86, 102], u'id_str': u'2753262374', u'screen_name': u'governodoparana', u'name': u'Governo do Paranxe1'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba PR","291","231","2016-03-09 22:32:25","twitter_curitiba","3","0","2","0","NULL","0","1","1022105604535423","942667965849460","251044251911114",1,1,-1,0,1,1,0.071474,1,0,1,-1,
"707715505763779000","707715505763779000","FellipeC","Pra vocês verem como  @Curitiba_PMC é organizada até nisso ¯\_(?)_/¯ https://t.co/iDhb8g8qJ4","For you guys to see how @Curitiba_PMC is organized until it \_(?)_/ https://t.co/iDhb8g8qJ4","0","[]","[{u'id': 68693419, u'indices': [22, 35], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba - Brasil","1242","375","2016-03-09 23:51:39","twitter_curitiba","3","1","2","0","NULL","0","0","10207501925518729","951289924984798","1149345581743917",0,0,0,0,0,0,0,0,1,1,-1,
"707739772895289000","707739772895289000","lucaswmr","@_thaismi às vezes eu fico durante 1h30 em pé na fila do RU da ufpa e minhas costas doem, acho que preciso ir me tratar disso :(","@_thaismi sometimes I get 1h30 min standing in the queue of the RU ufpa and my back hurts, I think I need to go treat me for that :(","0","[]","[{u'id': 3347920738, u'indices': [0, 9], u'id_str': u'3347920738', u'screen_name': u'_thaismi', u'name': u'Thaxeds'}]","NULL","NULL","NULL","Belém, Pará","129","228","2016-03-10 01:28:05","twitter_ufpa","3","0","3","0","NULL","0","0","1022105604535423","10207501925518729","1164364220309460",0,0,-1,-1,-1,-1,0.002667,0,1,0,-1,
"707771743209914000","707771743209914000","psdblondrina","@Araucaria2013 Lideranças da CIC criticam abandono e falta de investimento da prefeitura de Curitiba","@Araucaria2013 Leaders of the CIC criticize abandonment and lack of investment of the municipality of Curitiba","0","[]","[{u'id': 1432101697, u'indices': [0, 14], u'id_str': u'1432101697', u'screen_name': u'Araucaria2013', u'name': u'Araucaria'}]","NULL","NULL","NULL","NULL","237","101","2016-03-10 03:35:08","twitter_curitiba","3","0","3","0","NULL","0","0","251044251911114","942667965849460","805075212894032",-1,-1,-1,-1,-1,-1,-0.017625,-1,-1,-1,-1,
"707872462952899000","707872462952899000","psdblondrina","@eikebatista Lideranças da CIC criticam abandono e falta de investimento da prefeitura de Curitiba","@eikebatista Leaders of the CIC criticize abandonment and lack of investment of the municipality of Curitiba","0","[]","[{u'id': 119064111, u'indices': [0, 12], u'id_str': u'119064111', u'screen_name': u'eikebatista', u'name': u'Eike Batista Oficial'}]","NULL","NULL","NULL","NULL","237","101","2016-03-10 10:15:21","twitter_curitiba","3","0","2","0","NULL","0","1","10207501925518729","481008992083404","870576423064299",-1,-1,-1,-1,-1,-1,-0.017625,-1,-1,-1,-1,
"707896938662859000","707896938662859000","renatonevees","MT feliz chegar cedo na ufpa e o professor avisar que não terá aula","MT happy to arrive early in the ufpa and the teacher warn that we will not have class","0","[]","[]","[[[-48.623684, -1.526453], [-48.295911, -1.526453], [-48.295911, -1.019406], [-48.623684, -1.019406]]]","-1.2729295,-48.4597975","Belém, Brazil","Belém - Pará - Brasil","381","433","2016-03-10 11:52:36","twitter_ufpa","3","0","2","0","NULL","0","1","10207501925518729","870576423064299","1054803564576568",1,0,1,1,1,1,0.0386,1,0,0,-1,
"707900616568414000","707900616568414000","slaybrunx","@Curitiba_PMC manda bom dia pra recife, af","@Curitiba_PMC sends good morning to the reef, af","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Recife, PE","247","239","2016-03-10 12:07:13","twitter_curitiba","3","1","2","0","NULL","0","0","251044251911114","942667965849460","1080528071986701",1,1,1,1,1,1,0.098111,1,1,1,-1,
"708011355836650000","708011355836650000","diegonerii_","É um absurdo a faculdade de Engenharia Elétrica da UFPA está fechada numa quinta-feira às 16h da tarde.","It is an absurdity to the faculty of Electrical Engineering of the UFPA is closed on a Thursday at 16h in the afternoon.","0","[]","[]","NULL","NULL","NULL","NULL","12","83","2016-03-10 19:27:16","twitter_ufpa","3","0","2","0","NULL","0","1","10207501925518729","1054803564576568","951289924984798",-1,0,-1,-1,0,0,0.00355,-1,0,-1,-1,
"708117744743531000","708117744743531000","ingrdlb","@UFPA_Oficial  me passa nem que seja na décima repescagem, eu não aguento mais cursinho, obg","@UFPA_Oficial passes me even in the tenth play-off, I can not stand the local community college, obg","0","[]","[{u'id': 82086393, u'indices': [0, 13], u'id_str': u'82086393', u'screen_name': u'UFPA_Oficial', u'name': u'UFPA'}]","NULL","NULL","NULL","Belém, Brasil","278","170","2016-03-11 02:30:01","twitter_ufpa","4","0","2","2","NULL","0","0","951289924984798","10207501925518729","988762107874460",0,0,0,1,0,0,0.057125,0,-1,-1,-1,
"708184464040399000","708184464040399000","psdblondrina","@CentralRafinha Lideranças da CIC criticam abandono e falta de investimento da prefeitura de Curitiba","@CentralRafinha Leaders of the CIC criticize abandonment and lack of investment of the municipality of Curitiba","0","[]","[{u'id': 100060138, u'indices': [0, 15], u'id_str': u'100060138', u'screen_name': u'CentralRafinha', u'name': u'Central Rafinha'}]","NULL","NULL","NULL","NULL","237","101","2016-03-11 06:55:08","twitter_curitiba","3","0","2","1","NULL","0","0","10207501925518729","951289924984798","1333261746689944",-1,-1,-1,-1,-1,-1,-0.017625,-1,-1,-1,-1,
"708247182189658000","708247182189658000","FeriasDeMochila","E em Curitiba @Curitiba_PMC   de @gustavofruet está cortando árvores históricas doadas de imperador do Japão. Aff https://t.co/XJ7zVRMswk","And in Curitiba @Curitiba_PMC @gustavofruet is cutting trees historical donated of the emperor of Japan. Aff https://t.co/XJ7zVRMswk","1","[]","[{u'id': 68693419, u'indices': [14, 27], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 33642328, u'indices': [33, 46], u'id_str': u'33642328', u'screen_name': u'gustavofruet', u'name': u'Gustavo Fruet'}]","NULL","NULL","NULL","Curitiba, Brasil","5816","3396","2016-03-11 11:04:21","twitter_curitiba","3","0","2","1","NULL","0","0","10207501925518729","481008992083404","1333261746689944",0,-1,0,1,0,-1,0.00315,-1,1,0,-1,
"708295237341413000","708295237341413000","DemiIssWarrior_","QUE CU, NÃO TÔ CONSEGUINDO LIGAR PRA UFPA","THAT ASS, I'M NOT ABLE TO CONNECT TO UFPA","0","[]","[]","NULL","NULL","NULL","NULL","1517","822","2016-03-11 14:15:18","twitter_ufpa","3","0","3","0","NULL","0","0","10207501925518729","1022105604535423","481008992083404",0,0,0,-1,-1,-1,0.008125,-1,1,0,-1,
"708319784555819000","708319784555819000","O_CARPINTEIRO","#TODOSCONTRA @jader_barbalho UFPA 2016 Eleições para Reitor, vote contra o golpe!","TODOSCONTRA @jader_barbalho UFPA 2016 Elections, president, vote against the coup!","0","[{u'indices': [0, 12], u'text': u'TODOSCONTRA'}]","[{u'id': 58578276, u'indices': [13, 28], u'id_str': u'58578276', u'screen_name': u'jader_barbalho', u'name': u'Jader Barbalho'}]","NULL","NULL","NULL","Bragança - Pará - Brasil","859","1518","2016-03-11 15:52:51","twitter_ufpa","3","0","2","1","NULL","0","0","10207501925518729","1056599264378504","951289924984798",0,0,-1,0,0,0,0.0083,-1,0,0,-1,
"708324207747322000","708324207747322000","FabioSkraba","Próximo a este local havia um radar @TransitoSetran. Lombada eletrônica @Curitiba_PMC @gustavofruet? Há 2 escolas! https://t.co/XJvwcYD8ty","Near this location was a radar @TransitoSetran. Spine electronic @Curitiba_PMC @gustavofruet? There are 2 schools! https://t.co/XJvwcYD8ty","0","[]","[{u'id': 171502474, u'indices': [36, 51], u'id_str': u'171502474', u'screen_name': u'TransitoSetran', u'name': u'Trxe2nsitoSetran'}, {u'id': 68693419, u'indices': [72, 85], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}, {u'id': 33642328, u'indices': [86, 99], u'id_str': u'33642328', u'screen_name': u'gustavofruet', u'name': u'Gustavo Fruet'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Curitiba - Paraná","334","1036","2016-03-11 16:10:25","twitter_curitiba","3","0","2","1","NULL","0","0","1333261746689944","951289924984798","10207501925518729",0,0,1,0,0,0,0.0386,0,-1,0,-1,
"708332397495001000","708332397495001000","Alebee34","Tô indignada! A @Curitiba_PMC acabou com a integração, agora tem que pagar pra usar a rua da cidadania. #Mercenários","I'm outraged! @Curitiba_PMC ended up with the integration, you now have to pay to use the street of citizenship. Mercenaries","0","[{u'indices': [104, 116], u'text': u'Mercenxe1rios'}]","[{u'id': 68693419, u'indices': [16, 29], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","[[[-49.3916434, -25.6447517], [-49.1852775, -25.6447517], [-49.1852775, -25.3457471], [-49.3916434, -25.3457471]]]","-25.4952494,-49.28846045","Curitiba, Brazil","Brasil Curitiba","979","1668","2016-03-11 16:42:58","twitter_curitiba","3","0","0","0","NULL","0","3","805075212894032","251044251911114","942667965849460",0,-1,-1,-1,-1,-1,-0.012238,-1,-1,-1,-1,
"708351803964973000","708351803964973000","TheFercondini","Ufpa completamente alagada. Jesus amado","Ufpa completely flooded. Jesus loved","0","[]","[]","NULL","NULL","NULL","Belém do Pará/Brasil.","583","574","2016-03-11 18:00:05","twitter_ufpa","4","0","4","0","NULL","0","0","10207501925518729","1022105604535423","1022105604535423",1,1,1,1,1,1,0.0102,1,1,1,-1,
"708367124197147000","708367124197147000","gszanoni","@Curitiba_PMC engraçado que já abri protocolo no 156 faz uns 15 dias e até agora ninguém apareceu para recolher sacos que tem foco! E aí?","@Curitiba_PMC funny that I already opened the protocol on the 156 is about 15 days and up to now no one appeared to collect bags that has focus! And there?","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba","298","197","2016-03-11 19:00:57","twitter_curitiba","3","0","2","0","NULL","0","1","10207501925518729","951289924984798","1054803564576568",-1,1,1,1,1,1,0.02687,1,1,1,-1,
"708368331179475000","708368331179475000","daniejeromilano","@Curitiba_PMC demoraram pra começar com essa medida...","@Curitiba_PMC took to start with this as...","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba, Paraná","20","73","2016-03-11 19:05:45","twitter_curitiba","3","0","3","0","NULL","0","0","10207501925518729","1333261746689944","1054803564576568",0,0,0,0,0,0,0.015286,0,0,0,-1,
"708370414167319000","708370414167319000","maryaguiardn","Hj de tarde eu tinha um teste de aptidao na ufpa p aprender a tocar piano. De manha eu consegui queimar todos os meus dedos num prato quente","Hj in the afternoon I had a test of fitness in the ufpa p learn to play the piano. In the morning I managed to burn all my fingers on a hot plate","0","[]","[]","NULL","NULL","NULL","Belém - Pará - Brasil","338","259","2016-03-11 19:14:02","twitter_ufpa","3","0","2","1","NULL","0","0","10207501925518729","1022105604535423","1054803564576568",0,1,-1,1,-1,1,0.028966,1,-1,-1,-1,
"708382453212312000","708382453212312000","gszanoni","@Curitiba_PMC Protocolo: 6330002 liguei e pedir urgência pelo fato é até agora nada","@Curitiba_PMC Protocol: 6330002 I called and ask for urgency by the fact is until now nothing","0","[]","[{u'id': 68693419, u'indices': [0, 13], u'id_str': u'68693419', u'screen_name': u'Curitiba_PMC', u'name': u'Prefeitura Curitiba'}]","NULL","NULL","NULL","Curitiba","298","197","2016-03-11 20:01:52","twitter_curitiba","3","0","1","0","NULL","0","2","10207501925518729","481008992083404",,0,0,0,0,0,0,-0.0275,-1,1,0,-1,
"708479428251292000","708479428251292000","mementofati","gente que repescagem é essa que saiu da ufpa que eu não vejo","people who the loser is that who came out of the ufpa that I do not see","0","[]","[]","NULL","NULL","NULL","belém","94","82","2016-03-12 02:27:13","twitter_ufpa","3","0","3","0","NULL","0","0","10207501925518729","1333261746689944","951289924984798",-1,-1,-1,-1,-1,-1,-0.049545,0,0,0,-1,
